Region,date,commodity,price
PAPUA,2022-12-15,"Meat (beef, second quality)",133924.24
PAPUA,2022-12-15,Meat (chicken),41213.637142857144
PAPUA,2022-12-15,"Meat (chicken, broiler)",41213.637142857144
PAPUA,2022-12-15,Oil (vegetable),21073.051428571427
PAPUA,2022-12-15,"Oil (vegetable, bulk)",15160.606666666667
PAPUA,2022-12-15,"Oil (vegetable, packaged)",23583.117142857143
PAPUA,2022-12-15,Onions (shallot),55216.55857142857
PAPUA,2022-12-15,"Onions (shallot, medium)",54864.395
PAPUA,2022-12-15,Rice,12554.545714285716
PAPUA,2022-12-15,Rice (high quality),14215.90875
PAPUA,2022-12-15,Rice (low quality),11031.25
PAPUA,2022-12-15,Rice (medium quality),12561.688571428573
PAPUA,2022-12-15,Sugar,17715.908333333333
PAPUA,2022-12-15,Sugar (local),16282.467142857144
PAPUA,2022-12-15,Sugar (premium),18879.87
PAPUA,2023-01-15,Chili (bird's eye),71034.09
PAPUA,2023-01-15,"Chili (bird's eye, green)",55620.40125
PAPUA,2023-01-15,"Chili (bird's eye, red)",85871.21166666667
PAPUA,2023-01-15,Chili (red),77103.89571428571
PAPUA,2023-01-15,"Chili (red, curly)",70532.46857142857
PAPUA,2023-01-15,"Chili (red, large)",78311.95999999999
PAPUA,2023-01-15,Eggs,38522.72833333333
PAPUA,2023-01-15,Eggs (broiler),37808.44285714285
PAPUA,2023-01-15,Garlic,36256.49428571428
PAPUA,2023-01-15,Garlic (medium),36305.19571428571
PAPUA,2023-01-15,Meat (beef),142719.15571428573
PAPUA,2023-01-15,"Meat (beef, first quality)",147925.32571428572
PAPUA,2023-01-15,"Meat (beef, second quality)",133518.182
PAPUA,2023-01-15,Meat (chicken),41668.83142857143
PAPUA,2023-01-15,"Meat (chicken, broiler)",41710.2275
PAPUA,2023-01-15,Oil (vegetable),21051.70625
PAPUA,2023-01-15,"Oil (vegetable, bulk)",15844.696666666665
PAPUA,2023-01-15,"Oil (vegetable, packaged)",23128.786666666667
PAPUA,2023-01-15,Onions (shallot),56958.333333333336
PAPUA,2023-01-15,"Onions (shallot, medium)",56099.43125
PAPUA,2023-01-15,Rice,13443.75
PAPUA,2023-01-15,Rice (high quality),15318.183333333334
PAPUA,2023-01-15,Rice (low quality),11244.32
PAPUA,2023-01-15,Rice (medium quality),13557.79142857143
PAPUA,2023-01-15,Sugar,17284.09
PAPUA,2023-01-15,Sugar (local),16058.441428571428
PAPUA,2023-01-15,Sugar (premium),18354.546
PAPUA,2023-02-15,Chili (bird's eye),34695.0
PAPUA,2023-02-15,"Chili (bird's eye, green)",37660.71428571428
PAPUA,2023-02-15,"Chili (bird's eye, red)",63292.5
PAPUA,2023-02-15,Chili (red),41206.25
PAPUA,2023-02-15,"Chili (red, curly)",38664.583333333336
PAPUA,2023-02-15,"Chili (red, large)",30450.0
PAPUA,2023-02-15,Eggs,19692.045454545456
PAPUA,2023-02-15,Eggs (broiler),22543.75
PAPUA,2023-02-15,Garlic,21223.076923076922
PAPUA,2023-02-15,Garlic (medium),17150.0
PAPUA,2023-02-15,Meat (beef),100363.63636363637
PAPUA,2023-02-15,"Meat (beef, first quality)",79125.0
PAPUA,2023-02-15,"Meat (beef, second quality)",75544.64285714286
PAPUA,2023-02-15,Meat (chicken),25778.125
PAPUA,2023-02-15,"Meat (chicken, broiler)",23136.363636363636
PAPUA,2023-02-15,Oil (vegetable),8956.607142857143
PAPUA,2023-02-15,"Oil (vegetable, bulk)",9025.0
PAPUA,2023-02-15,"Oil (vegetable, packaged)",13213.392857142857
PAPUA,2023-02-15,Onions (shallot),32887.5
PAPUA,2023-02-15,"Onions (shallot, medium)",32156.25
PAPUA,2023-02-15,Rice,7913.125
PAPUA,2023-02-15,Rice (high quality),9574.038461538461
PAPUA,2023-02-15,Rice (low quality),5722.916666666667
PAPUA,2023-02-15,Rice (medium quality),8020.833333333333
PAPUA,2023-02-15,Sugar,7375.892857142857
PAPUA,2023-02-15,Sugar (local),7491.666666666667
PAPUA,2023-02-15,Sugar (premium),6636.363636363636
PAPUA,2023-03-15,Chili (bird's eye),42511.94727272727
PAPUA,2023-03-15,"Chili (bird's eye, green)",35173.74833333333
PAPUA,2023-03-15,"Chili (bird's eye, red)",34600.899999999994
PAPUA,2023-03-15,Chili (red),48360.17846153846
PAPUA,2023-03-15,"Chili (red, curly)",31488.042999999998
PAPUA,2023-03-15,"Chili (red, large)",50700.263333333336
PAPUA,2023-03-15,Eggs,20219.367272727275
PAPUA,2023-03-15,Eggs (broiler),22348.776153846156
PAPUA,2023-03-15,Garlic,16350.296666666667
PAPUA,2023-03-15,Garlic (medium),17759.61181818182
PAPUA,2023-03-15,Meat (beef),79777.46250000001
PAPUA,2023-03-15,"Meat (beef, first quality)",99715.909
PAPUA,2023-03-15,"Meat (beef, second quality)",35714.28571428572
PAPUA,2023-03-15,Meat (chicken),28297.036
PAPUA,2023-03-15,"Meat (chicken, broiler)",16251.581
PAPUA,2023-03-15,Oil (vegetable),12688.705
PAPUA,2023-03-15,"Oil (vegetable, bulk)",10276.32
PAPUA,2023-03-15,"Oil (vegetable, packaged)",16220.207999999999
PAPUA,2023-03-15,Onions (shallot),34389.099230769236
PAPUA,2023-03-15,"Onions (shallot, medium)",35424.27181818182
PAPUA,2023-03-15,Rice,6826.195
PAPUA,2023-03-15,Rice (high quality),8482.213636363636
PAPUA,2023-03-15,Rice (low quality),5088.51
PAPUA,2023-03-15,Rice (medium quality),7676.652727272726
PAPUA,2023-03-15,Sugar,10616.25846153846
PAPUA,2023-03-15,Sugar (local),9375.0
PAPUA,2023-03-15,Sugar (premium),7708.333333333333
PAPUA,2023-04-15,Chili (bird's eye),47361.35307692307
PAPUA,2023-04-15,"Chili (bird's eye, green)",48589.96
PAPUA,2023-04-15,"Chili (bird's eye, red)",62246.71
PAPUA,2023-04-15,Chili (red),56180.68000000001
PAPUA,2023-04-15,"Chili (red, curly)",44288.728
PAPUA,2023-04-15,"Chili (red, large)",64829.95142857143
PAPUA,2023-04-15,Eggs,17146.153846153848
PAPUA,2023-04-15,Eggs (broiler),19915.384615384617
PAPUA,2023-04-15,Garlic,17728.947
PAPUA,2023-04-15,Garlic (medium),27854.385555555556
PAPUA,2023-04-15,Meat (beef),100117.42454545455
PAPUA,2023-04-15,"Meat (beef, first quality)",83979.16666666667
PAPUA,2023-04-15,"Meat (beef, second quality)",70681.81818181818
PAPUA,2023-04-15,Meat (chicken),25535.89769230769
PAPUA,2023-04-15,"Meat (chicken, broiler)",20997.619285714285
PAPUA,2023-04-15,Oil (vegetable),8251.842
PAPUA,2023-04-15,"Oil (vegetable, bulk)",8633.269333333334
PAPUA,2023-04-15,"Oil (vegetable, packaged)",10603.947692307693
PAPUA,2023-04-15,Onions (shallot),31143.823333333334
PAPUA,2023-04-15,"Onions (shallot, medium)",28472.503846153846
PAPUA,2023-04-15,Rice,8543.782307692307
PAPUA,2023-04-15,Rice (high quality),10479.166666666666
PAPUA,2023-04-15,Rice (low quality),6387.5
PAPUA,2023-04-15,Rice (medium quality),6467.307692307692
PAPUA,2023-04-15,Sugar,9281.73076923077
PAPUA,2023-04-15,Sugar (local),7980.357142857143
PAPUA,2023-04-15,Sugar (premium),10471.42857142857
PAPUA BARAT,2016-07-15,Chili (bird's eye),62071.43
PAPUA BARAT,2016-07-15,"Chili (bird's eye, green)",48392.8575
PAPUA BARAT,2016-07-15,"Chili (bird's eye, red)",74785.715
PAPUA BARAT,2016-07-15,Chili (red),40666.666666666664
PAPUA BARAT,2016-07-15,"Chili (red, curly)",37690.47666666666
PAPUA BARAT,2016-07-15,"Chili (red, large)",43880.95333333333
PAPUA BARAT,2016-07-15,Eggs,29420.236666666664
PAPUA BARAT,2016-07-15,Eggs (broiler),30296.426666666666
PAPUA BARAT,2016-07-15,Garlic,49464.285
PAPUA BARAT,2016-07-15,Garlic (medium),47142.85666666667
PAPUA BARAT,2016-07-15,Meat (beef),107767.85500000001
PAPUA BARAT,2016-07-15,"Meat (beef, first quality)",116071.43
PAPUA BARAT,2016-07-15,"Meat (beef, second quality)",102500.0
PAPUA BARAT,2016-07-15,Meat (chicken),38584.825
PAPUA BARAT,2016-07-15,"Meat (chicken, broiler)",38833.33666666667
PAPUA BARAT,2016-07-15,Oil (vegetable),16606.25
PAPUA BARAT,2016-07-15,"Oil (vegetable, bulk)",11625.0
PAPUA BARAT,2016-07-15,"Oil (vegetable, packaged)",17250.0
PAPUA BARAT,2016-07-15,Onions (shallot),57946.4275
PAPUA BARAT,2016-07-15,"Onions (shallot, medium)",59761.90333333333
PAPUA BARAT,2016-07-15,Rice,12466.666666666666
PAPUA BARAT,2016-07-15,Rice (high quality),14000.0
PAPUA BARAT,2016-07-15,Rice (low quality),10250.0
PAPUA BARAT,2016-07-15,Rice (medium quality),13925.0
PAPUA BARAT,2016-07-15,Sugar,19035.713333333333
PAPUA BARAT,2016-07-15,Sugar (local),18000.0
PAPUA BARAT,2016-07-15,Sugar (premium),19000.0
PAPUA BARAT,2016-08-15,Chili (bird's eye),66517.85999999999
PAPUA BARAT,2016-08-15,"Chili (bird's eye, green)",62142.85666666667
PAPUA BARAT,2016-08-15,"Chili (bird's eye, red)",78928.5725
PAPUA BARAT,2016-08-15,Chili (red),42857.14
PAPUA BARAT,2016-08-15,"Chili (red, curly)",41830.3575
PAPUA BARAT,2016-08-15,"Chili (red, large)",51250.003333333334
PAPUA BARAT,2016-08-15,Eggs,31170.833333333332
PAPUA BARAT,2016-08-15,Eggs (broiler),31304.76
PAPUA BARAT,2016-08-15,Garlic,47012.34666666666
PAPUA BARAT,2016-08-15,Garlic (medium),47750.0
PAPUA BARAT,2016-08-15,Meat (beef),107232.14499999999
PAPUA BARAT,2016-08-15,"Meat (beef, first quality)",111607.14499999999
PAPUA BARAT,2016-08-15,"Meat (beef, second quality)",102857.14499999999
PAPUA BARAT,2016-08-15,Meat (chicken),36839.7325
PAPUA BARAT,2016-08-15,"Meat (chicken, broiler)",36090.47666666666
PAPUA BARAT,2016-08-15,Oil (vegetable),17743.453333333335
PAPUA BARAT,2016-08-15,"Oil (vegetable, bulk)",11821.43
PAPUA BARAT,2016-08-15,"Oil (vegetable, packaged)",20000.0
PAPUA BARAT,2016-08-15,Onions (shallot),57619.04666666667
PAPUA BARAT,2016-08-15,"Onions (shallot, medium)",56875.0
PAPUA BARAT,2016-08-15,Rice,12450.0
PAPUA BARAT,2016-08-15,Rice (high quality),14533.333333333334
PAPUA BARAT,2016-08-15,Rice (low quality),10250.0
PAPUA BARAT,2016-08-15,Rice (medium quality),13925.0
PAPUA BARAT,2016-08-15,Sugar,19013.3925
PAPUA BARAT,2016-08-15,Sugar (local),19133.927499999998
PAPUA BARAT,2016-08-15,Sugar (premium),18892.8575
PAPUA BARAT,2016-09-15,Chili (bird's eye),57155.17333333333
PAPUA BARAT,2016-09-15,"Chili (bird's eye, green)",53534.479999999996
PAPUA BARAT,2016-09-15,"Chili (bird's eye, red)",62471.263333333336
PAPUA BARAT,2016-09-15,Chili (red),52097.700000000004
PAPUA BARAT,2016-09-15,"Chili (red, curly)",47672.415
PAPUA BARAT,2016-09-15,"Chili (red, large)",45287.35666666667
PAPUA BARAT,2016-09-15,Eggs,30386.206666666665
PAPUA BARAT,2016-09-15,Eggs (broiler),28537.93
PAPUA BARAT,2016-09-15,Garlic,47471.263333333336
PAPUA BARAT,2016-09-15,Garlic (medium),48103.4475
PAPUA BARAT,2016-09-15,Meat (beef),107112.07
PAPUA BARAT,2016-09-15,"Meat (beef, first quality)",112142.85500000001
PAPUA BARAT,2016-09-15,"Meat (beef, second quality)",101964.285
PAPUA BARAT,2016-09-15,Meat (chicken),36705.746666666666
PAPUA BARAT,2016-09-15,"Meat (chicken, broiler)",36667.24
PAPUA BARAT,2016-09-15,Oil (vegetable),16879.3125
PAPUA BARAT,2016-09-15,"Oil (vegetable, bulk)",12500.0
PAPUA BARAT,2016-09-15,"Oil (vegetable, packaged)",16982.76
PAPUA BARAT,2016-09-15,Onions (shallot),55732.759999999995
PAPUA BARAT,2016-09-15,"Onions (shallot, medium)",56609.19666666666
PAPUA BARAT,2016-09-15,Rice,12830.46
PAPUA BARAT,2016-09-15,Rice (high quality),14162.93
PAPUA BARAT,2016-09-15,Rice (low quality),9186.78
PAPUA BARAT,2016-09-15,Rice (medium quality),13583.906666666668
PAPUA BARAT,2016-09-15,Sugar,18383.62
PAPUA BARAT,2016-09-15,Sugar (local),17672.415
PAPUA BARAT,2016-09-15,Sugar (premium),18452.383333333335
PAPUA BARAT,2016-10-15,Chili (bird's eye),55708.333333333336
PAPUA BARAT,2016-10-15,"Chili (bird's eye, green)",45750.0
PAPUA BARAT,2016-10-15,"Chili (bird's eye, red)",57412.5
PAPUA BARAT,2016-10-15,Chili (red),52750.0
PAPUA BARAT,2016-10-15,"Chili (red, curly)",48500.0
PAPUA BARAT,2016-10-15,"Chili (red, large)",59000.0
PAPUA BARAT,2016-10-15,Eggs,29210.0
PAPUA BARAT,2016-10-15,Eggs (broiler),29210.0
PAPUA BARAT,2016-10-15,Garlic,49833.333333333336
PAPUA BARAT,2016-10-15,Garlic (medium),49833.333333333336
PAPUA BARAT,2016-10-15,Meat (beef),108375.0
PAPUA BARAT,2016-10-15,"Meat (beef, first quality)",112250.0
PAPUA BARAT,2016-10-15,"Meat (beef, second quality)",100000.0
PAPUA BARAT,2016-10-15,Meat (chicken),35500.0
PAPUA BARAT,2016-10-15,"Meat (chicken, broiler)",35893.333333333336
PAPUA BARAT,2016-10-15,Oil (vegetable),16750.0
PAPUA BARAT,2016-10-15,"Oil (vegetable, bulk)",12500.0
PAPUA BARAT,2016-10-15,"Oil (vegetable, packaged)",17250.0
PAPUA BARAT,2016-10-15,Onions (shallot),53566.666666666664
PAPUA BARAT,2016-10-15,"Onions (shallot, medium)",51733.333333333336
PAPUA BARAT,2016-10-15,Rice,12550.0
PAPUA BARAT,2016-10-15,Rice (high quality),14533.333333333334
PAPUA BARAT,2016-10-15,Rice (low quality),9687.5
PAPUA BARAT,2016-10-15,Rice (medium quality),14250.0
PAPUA BARAT,2016-10-15,Sugar,18850.0
PAPUA BARAT,2016-10-15,Sugar (local),16925.0
PAPUA BARAT,2016-10-15,Sugar (premium),19375.0
PAPUA BARAT,2016-11-15,Chili (bird's eye),65798.6125
PAPUA BARAT,2016-11-15,"Chili (bird's eye, green)",57430.555
PAPUA BARAT,2016-11-15,"Chili (bird's eye, red)",74166.66500000001
PAPUA BARAT,2016-11-15,Chili (red),58402.7775
PAPUA BARAT,2016-11-15,"Chili (red, curly)",41388.89
PAPUA BARAT,2016-11-15,"Chili (red, large)",61527.7775
PAPUA BARAT,2016-11-15,Eggs,27948.146666666667
PAPUA BARAT,2016-11-15,Eggs (broiler),29169.4425
PAPUA BARAT,2016-11-15,Garlic,49472.2225
PAPUA BARAT,2016-11-15,Garlic (medium),49472.2225
PAPUA BARAT,2016-11-15,Meat (beef),105416.66500000001
PAPUA BARAT,2016-11-15,"Meat (beef, first quality)",110555.555
PAPUA BARAT,2016-11-15,"Meat (beef, second quality)",100555.56
PAPUA BARAT,2016-11-15,Meat (chicken),35777.78
PAPUA BARAT,2016-11-15,"Meat (chicken, broiler)",36407.409999999996
PAPUA BARAT,2016-11-15,Oil (vegetable),16695.835
PAPUA BARAT,2016-11-15,"Oil (vegetable, bulk)",12694.445
PAPUA BARAT,2016-11-15,"Oil (vegetable, packaged)",17722.22333333333
PAPUA BARAT,2016-11-15,Onions (shallot),51638.8875
PAPUA BARAT,2016-11-15,"Onions (shallot, medium)",51779.4125
PAPUA BARAT,2016-11-15,Rice,12662.5
PAPUA BARAT,2016-11-15,Rice (high quality),14275.0
PAPUA BARAT,2016-11-15,Rice (low quality),9250.0
PAPUA BARAT,2016-11-15,Rice (medium quality),14050.0
PAPUA BARAT,2016-11-15,Sugar,18652.78
PAPUA BARAT,2016-11-15,Sugar (local),17537.036666666667
PAPUA BARAT,2016-11-15,Sugar (premium),20000.0
PAPUA BARAT,2016-12-15,Chili (bird's eye),64698.2775
PAPUA BARAT,2016-12-15,"Chili (bird's eye, green)",49285.71
PAPUA BARAT,2016-12-15,"Chili (bird's eye, red)",76666.66666666667
PAPUA BARAT,2016-12-15,Chili (red),35229.886666666665
PAPUA BARAT,2016-12-15,"Chili (red, curly)",44022.99
PAPUA BARAT,2016-12-15,"Chili (red, large)",41853.4475
PAPUA BARAT,2016-12-15,Eggs,30086.783333333336
PAPUA BARAT,2016-12-15,Eggs (broiler),30539.225
PAPUA BARAT,2016-12-15,Garlic,52241.38
PAPUA BARAT,2016-12-15,Garlic (medium),52241.38
PAPUA BARAT,2016-12-15,Meat (beef),106034.48
PAPUA BARAT,2016-12-15,"Meat (beef, first quality)",111785.715
PAPUA BARAT,2016-12-15,"Meat (beef, second quality)",100086.205
PAPUA BARAT,2016-12-15,Meat (chicken),38896.55
PAPUA BARAT,2016-12-15,"Meat (chicken, broiler)",39421.263333333336
PAPUA BARAT,2016-12-15,Oil (vegetable),16738.7925
PAPUA BARAT,2016-12-15,"Oil (vegetable, bulk)",13000.0
PAPUA BARAT,2016-12-15,"Oil (vegetable, packaged)",17718.39
PAPUA BARAT,2016-12-15,Onions (shallot),58879.315
PAPUA BARAT,2016-12-15,"Onions (shallot, medium)",58879.315
PAPUA BARAT,2016-12-15,Rice,12658.619999999999
PAPUA BARAT,2016-12-15,Rice (high quality),14516.093333333332
PAPUA BARAT,2016-12-15,Rice (low quality),10270.113333333333
PAPUA BARAT,2016-12-15,Rice (medium quality),13900.0
PAPUA BARAT,2016-12-15,Sugar,16939.655
PAPUA BARAT,2016-12-15,Sugar (local),16750.0
PAPUA BARAT,2016-12-15,Sugar (premium),18505.746666666666
PAPUA BARAT,2017-03-15,Chili (bird's eye),83629.02999999998
PAPUA BARAT,2017-03-15,"Chili (bird's eye, green)",51774.195
PAPUA BARAT,2017-03-15,"Chili (bird's eye, red)",124193.55
PAPUA BARAT,2017-03-15,Chili (red),52419.354999999996
PAPUA BARAT,2017-03-15,"Chili (red, curly)",47903.22333333333
PAPUA BARAT,2017-03-15,"Chili (red, large)",52862.902500000004
PAPUA BARAT,2017-03-15,Eggs,30079.8375
PAPUA BARAT,2017-03-15,Eggs (broiler),30079.8375
PAPUA BARAT,2017-03-15,Garlic,46666.666666666664
PAPUA BARAT,2017-03-15,Garlic (medium),48064.515
PAPUA BARAT,2017-03-15,Meat (beef),106209.675
PAPUA BARAT,2017-03-15,"Meat (beef, second quality)",103064.515
PAPUA BARAT,2017-03-15,Meat (chicken),36757.66
PAPUA BARAT,2017-03-15,"Meat (chicken, broiler)",36757.66
PAPUA BARAT,2017-03-15,Oil (vegetable),17550.0
PAPUA BARAT,2017-03-15,"Oil (vegetable, bulk)",13500.0
PAPUA BARAT,2017-03-15,"Oil (vegetable, packaged)",17187.5
PAPUA BARAT,2017-03-15,Onions (shallot),47766.130000000005
PAPUA BARAT,2017-03-15,"Onions (shallot, medium)",46376.34666666667
PAPUA BARAT,2017-03-15,Rice,12733.333333333334
PAPUA BARAT,2017-03-15,Rice (high quality),14500.0
PAPUA BARAT,2017-03-15,Rice (low quality),10000.0
PAPUA BARAT,2017-03-15,Rice (medium quality),13750.0
PAPUA BARAT,2017-03-15,Sugar,17907.2575
PAPUA BARAT,2017-03-15,Sugar (local),16750.0
PAPUA BARAT,2017-03-15,Sugar (premium),19784.946666666667
PAPUA BARAT,2020-01-15,Chili (bird's eye),48098.957500000004
PAPUA BARAT,2020-01-15,"Chili (bird's eye, green)",34101.63333333333
PAPUA BARAT,2020-01-15,"Chili (bird's eye, red)",60010.415
PAPUA BARAT,2020-01-15,Chili (red),47421.875
PAPUA BARAT,2020-01-15,"Chili (red, curly)",40111.11
PAPUA BARAT,2020-01-15,"Chili (red, large)",50968.75
PAPUA BARAT,2020-01-15,Eggs,30823.335
PAPUA BARAT,2020-01-15,Eggs (broiler),30823.335
PAPUA BARAT,2020-01-15,Garlic,49041.666666666664
PAPUA BARAT,2020-01-15,Garlic (medium),47406.25
PAPUA BARAT,2020-01-15,Meat (beef),122500.0
PAPUA BARAT,2020-01-15,"Meat (beef, first quality)",125000.0
PAPUA BARAT,2020-01-15,"Meat (beef, second quality)",120000.0
PAPUA BARAT,2020-01-15,Meat (chicken),39920.556666666664
PAPUA BARAT,2020-01-15,"Meat (chicken, broiler)",38944.585
PAPUA BARAT,2020-01-15,Oil (vegetable),15500.0
PAPUA BARAT,2020-01-15,"Oil (vegetable, bulk)",12933.335
PAPUA BARAT,2020-01-15,"Oil (vegetable, packaged)",16066.665
PAPUA BARAT,2020-01-15,Onions (shallot),51135.417499999996
PAPUA BARAT,2020-01-15,"Onions (shallot, medium)",51135.417499999996
PAPUA BARAT,2020-01-15,Rice,12940.625
PAPUA BARAT,2020-01-15,Rice (high quality),14833.333333333334
PAPUA BARAT,2020-01-15,Rice (low quality),12000.0
PAPUA BARAT,2020-01-15,Rice (medium quality),12195.8325
PAPUA BARAT,2020-01-15,Sugar,15470.833333333334
PAPUA BARAT,2020-01-15,Sugar (local),14662.5
PAPUA BARAT,2020-01-15,Sugar (premium),17208.3325
PAPUA BARAT,2020-02-15,Chili (bird's eye),43867.707500000004
PAPUA BARAT,2020-02-15,"Chili (bird's eye, green)",28782.05
PAPUA BARAT,2020-02-15,"Chili (bird's eye, red)",54020.776666666665
PAPUA BARAT,2020-02-15,Chili (red),40862.06666666667
PAPUA BARAT,2020-02-15,"Chili (red, curly)",37170.64333333333
PAPUA BARAT,2020-02-15,"Chili (red, large)",55833.333333333336
PAPUA BARAT,2020-02-15,Eggs,30205.88
PAPUA BARAT,2020-02-15,Eggs (broiler),29904.41
PAPUA BARAT,2020-02-15,Garlic,58404.07000000001
PAPUA BARAT,2020-02-15,Garlic (medium),57985.745
PAPUA BARAT,2020-02-15,Meat (beef),122500.0
PAPUA BARAT,2020-02-15,"Meat (beef, first quality)",125000.0
PAPUA BARAT,2020-02-15,"Meat (beef, second quality)",120000.0
PAPUA BARAT,2020-02-15,Meat (chicken),38021.263333333336
PAPUA BARAT,2020-02-15,"Meat (chicken, broiler)",37265.9475
PAPUA BARAT,2020-02-15,Oil (vegetable),15500.0
PAPUA BARAT,2020-02-15,"Oil (vegetable, bulk)",17500.0
PAPUA BARAT,2020-02-15,"Oil (vegetable, packaged)",16274.04
PAPUA BARAT,2020-02-15,Onions (shallot),56245.025
PAPUA BARAT,2020-02-15,"Onions (shallot, medium)",56245.025
PAPUA BARAT,2020-02-15,Rice,12883.333333333334
PAPUA BARAT,2020-02-15,Rice (high quality),14333.333333333334
PAPUA BARAT,2020-02-15,Rice (low quality),12000.0
PAPUA BARAT,2020-02-15,Rice (medium quality),12125.0
PAPUA BARAT,2020-02-15,Sugar,15971.155
PAPUA BARAT,2020-02-15,Sugar (local),15000.0
PAPUA BARAT,2020-02-15,Sugar (premium),17833.333333333332
PAPUA BARAT,2020-03-15,Chili (bird's eye),32352.2725
PAPUA BARAT,2020-03-15,"Chili (bird's eye, green)",26319.8275
PAPUA BARAT,2020-03-15,"Chili (bird's eye, red)",37248.375
PAPUA BARAT,2020-03-15,Chili (red),32896.1025
PAPUA BARAT,2020-03-15,"Chili (red, curly)",34097.40333333333
PAPUA BARAT,2020-03-15,"Chili (red, large)",37575.8125
PAPUA BARAT,2020-03-15,Eggs,38704.4125
PAPUA BARAT,2020-03-15,Eggs (broiler),36835.049999999996
PAPUA BARAT,2020-03-15,Garlic,55786.2575
PAPUA BARAT,2020-03-15,Garlic (medium),55651.51666666666
PAPUA BARAT,2020-03-15,Meat (beef),117690.48
PAPUA BARAT,2020-03-15,"Meat (beef, first quality)",125238.1
PAPUA BARAT,2020-03-15,"Meat (beef, second quality)",115071.43
PAPUA BARAT,2020-03-15,Meat (chicken),37954.822499999995
PAPUA BARAT,2020-03-15,"Meat (chicken, broiler)",37954.822499999995
PAPUA BARAT,2020-03-15,Oil (vegetable),16289.993333333334
PAPUA BARAT,2020-03-15,"Oil (vegetable, bulk)",20571.43
PAPUA BARAT,2020-03-15,"Oil (vegetable, packaged)",16845.236666666668
PAPUA BARAT,2020-03-15,Onions (shallot),53251.6225
PAPUA BARAT,2020-03-15,"Onions (shallot, medium)",53251.6225
PAPUA BARAT,2020-03-15,Rice,12948.810000000001
PAPUA BARAT,2020-03-15,Rice (high quality),14684.163333333332
PAPUA BARAT,2020-03-15,Rice (low quality),11587.300000000001
PAPUA BARAT,2020-03-15,Rice (medium quality),12732.54
PAPUA BARAT,2020-03-15,Sugar,19331.6575
PAPUA BARAT,2020-03-15,Sugar (local),21481.350000000002
PAPUA BARAT,2020-03-15,Sugar (premium),18601.995
PAPUA BARAT,2020-04-15,Chili (bird's eye),66611.11333333333
PAPUA BARAT,2020-04-15,"Chili (bird's eye, green)",43291.665
PAPUA BARAT,2020-04-15,"Chili (bird's eye, red)",60944.443333333336
PAPUA BARAT,2020-04-15,Chili (red),52562.5025
PAPUA BARAT,2020-04-15,"Chili (red, curly)",40416.665
PAPUA BARAT,2020-04-15,"Chili (red, large)",60000.0
PAPUA BARAT,2020-04-15,Eggs,32235.415
PAPUA BARAT,2020-04-15,Eggs (broiler),32277.77666666667
PAPUA BARAT,2020-04-15,Garlic,55875.0
PAPUA BARAT,2020-04-15,Garlic (medium),54944.443333333336
PAPUA BARAT,2020-04-15,Meat (beef),120000.0
PAPUA BARAT,2020-04-15,"Meat (beef, first quality)",130000.0
PAPUA BARAT,2020-04-15,"Meat (beef, second quality)",115000.0
PAPUA BARAT,2020-04-15,Meat (chicken),37573.332500000004
PAPUA BARAT,2020-04-15,"Meat (chicken, broiler)",36853.333333333336
PAPUA BARAT,2020-04-15,Oil (vegetable),16233.333333333334
PAPUA BARAT,2020-04-15,"Oil (vegetable, bulk)",14000.0
PAPUA BARAT,2020-04-15,"Oil (vegetable, packaged)",16666.666666666668
PAPUA BARAT,2020-04-15,Onions (shallot),51325.0025
PAPUA BARAT,2020-04-15,"Onions (shallot, medium)",54977.78
PAPUA BARAT,2020-04-15,Rice,12770.4175
PAPUA BARAT,2020-04-15,Rice (high quality),14336.4575
PAPUA BARAT,2020-04-15,Rice (low quality),11250.0
PAPUA BARAT,2020-04-15,Rice (medium quality),12500.0
PAPUA BARAT,2020-04-15,Sugar,20655.743333333332
PAPUA BARAT,2020-04-15,Sugar (local),20034.093333333334
PAPUA BARAT,2020-04-15,Sugar (premium),20650.0
PAPUA BARAT,2020-05-15,Chili (bird's eye),32088.595
PAPUA BARAT,2020-05-15,"Chili (bird's eye, green)",23977.275
PAPUA BARAT,2020-05-15,"Chili (bird's eye, red)",35648.15
PAPUA BARAT,2020-05-15,Chili (red),35573.793333333335
PAPUA BARAT,2020-05-15,"Chili (red, curly)",29158.25
PAPUA BARAT,2020-05-15,"Chili (red, large)",34898.986666666664
PAPUA BARAT,2020-05-15,Eggs,30741.8325
PAPUA BARAT,2020-05-15,Eggs (broiler),30989.11
PAPUA BARAT,2020-05-15,Garlic,52596.802500000005
PAPUA BARAT,2020-05-15,Garlic (medium),62045.455
PAPUA BARAT,2020-05-15,Meat (beef),117037.04
PAPUA BARAT,2020-05-15,"Meat (beef, first quality)",130000.0
PAPUA BARAT,2020-05-15,"Meat (beef, second quality)",116018.51999999999
PAPUA BARAT,2020-05-15,Meat (chicken),38762.79666666667
PAPUA BARAT,2020-05-15,"Meat (chicken, broiler)",36717.51
PAPUA BARAT,2020-05-15,Oil (vegetable),16283.333333333334
PAPUA BARAT,2020-05-15,"Oil (vegetable, bulk)",14000.0
PAPUA BARAT,2020-05-15,"Oil (vegetable, packaged)",17000.0
PAPUA BARAT,2020-05-15,Onions (shallot),68740.745
PAPUA BARAT,2020-05-15,"Onions (shallot, medium)",67569.58666666666
